file_id;nome_arquivo;tema;artefato;oficialidade;identificacao;vigencia;leitura;destino;resumo
1Yb3seugmh3OYutHBJ53LMKkCEEqWmbX4;L9514.pdf;CORRELATO;LEI;OFICIAL;Lei 9.514/1997;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei do Sistema de Financiamento Imobiliario alienacao fiduciaria de imovel
1jCeAaRZjLtUub3gAoycOOb8Keii-Ymia;Lcp 227.pdf;CORRELATO;LEI;OFICIAL;LC 227/2026;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei Complementar cria Comite Gestor do IBS e normas ITCMD reforma tributaria
1Z96DTndx0o9ZLLZBtTjlYeUM9pCPdPJV;LEI Nº 10.235 de 16 de Dezembro de 1986.pdf;IPTU;LEI;OFICIAL;Lei 10.235/1986;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1AmYokvl-LAaqeTGX1UUPOCCsxWqgzx2b;LEI Nº 10.819 de 28 de Dezembro de 1989.pdf;GERAL;LEI;OFICIAL;Lei 10.819/1989;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1Hu1z-YXe7QxEYY5ZyTCeiBJ20xypsz7J;Lei nº 11.101.pdf;CORRELATO;LEI;OFICIAL;Lei 11.101/2005;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Recuperacao Judicial e Falencia
1FqcbmhH1qDV1BDqgpnTAmFx2i48FCS0c;LEI Nº 11.152 DE 30 DE DEZEMBRO DE 1991 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;Lei 11.152/1991;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Altera legislacao do IPTU e taxas de limpeza aliquotas valor venal SP
1RJPQk_iHUwxHO6jTdFLeebP83gO6oIc5;LEI Nº 11.152 de 30 de Dezembro de 1991.pdf;IPTU;LEI;OFICIAL;Lei 11.152/1991;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1VTkncZYamPFbAaiEqUqmVjxpktaPLt8G;LEI Nº 11.154 DE 30 DE DEZEMBRO DE 1991 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 11.154/1991;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei do ITBI inter vivos transmissao de bens imoveis Sao Paulo
1yFINMGdItkYpLH_GuaolvmYDODhWpjIu;LEI Nº 11.308 de 17 de Dezembro de 1992.pdf;GERAL;LEI;OFICIAL;Lei 11.308/1992;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF sem contentSnippet texto nao extraido escaneado
1KUumsskF0RV-HKEqDXzaDUIPV7I8cQ7S;Lei nº 11.428.pdf;CORRELATO;LEI;OFICIAL;Lei 11.428/2006;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei da Mata Atlantica protecao da vegetacao nativa do bioma
1a1g4lIu7L7etDZOVOKdW6Xau6A3JOGP_;LEI Nº 11.614 de 13 de Julho de 1994.pdf;GERAL;LEI;OFICIAL;Lei 11.614/1994;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1g9F7BcvKwkrw5QnCihwWMYsFz6gF-ILn;LEI Nº 13.250 de 27 de Dezembro de 2001.pdf;IPTU;LEI;OFICIAL;Lei 13.250/2001;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1LDTStMOKDl_PKY8Fvniq-mDQLh8il4-F;LEI Nº 13.402 de 5 de Agosto de 2002.pdf;CORRELATO;LEI;OFICIAL;Lei 13.402/2002;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1ETHmpdahgwNn9qIAAiXZL9NRGMegVYl4;LEI Nº 13.698 de 24 de Dezembro de 2003.pdf;GERAL;LEI;OFICIAL;Lei 13.698/2003;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
10KxO2Ed8rv_zqUY-y-pN2LO1QUptwg5M;LEI Nº 13.776 de 10 de Fevereiro de 2004.pdf;GERAL;LEI;OFICIAL;Lei 13.776/2004;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1HH2S3W3Jh5gu3MAfg6MM8ns6DTBVALbI;LEI Nº 13.879 de 28 de Julho de 2004.pdf;GERAL;LEI;OFICIAL;Lei 13.879/2004;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1hRLLr-LmiBRIWvsj6rKOxTEYSz-OUcxl;LEI Nº 14.089 de 22 de Novembro de 2005.pdf;GERAL;LEI;OFICIAL;Lei 14.089/2005;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1BxfKWwlkv-A6oBT3D--_5ojz6Y-bFXC7;LEI Nº 14.094 DE 6 DE DEZEMBRO DE 2005 « Catálogo de Legislação Municipal.pdf;GERAL;LEI;OFICIAL;Lei 14.094/2005;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei cria o CADIN Municipal cadastro informativo de pendencias
1Uzwubn73LpnZXbOA6dmAM_MzRbLMMFPy;LEI Nº 14.107 de 12 de Dezembro de 2005.pdf;GERAL;LEI;OFICIAL;Lei 14.107/2005;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1ZVIHAySIsC1mrKjm6X00RuQFX5QcgO5O;LEI Nº 14.256 de 29 de Dezembro de 2006.pdf;GERAL;LEI;OFICIAL;Lei 14.256/2006;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1Sr46ue7GTXpZdiq8dmhR5WJkejPcQ5yn;LEI Nº 14.865 de 29 de Dezembro de 2008.pdf;GERAL;LEI;OFICIAL;Lei 14.865/2008;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1a9Y5eAQUrWHzWQQY_rjEeYR5sa6LqHjL;LEI Nº 15.044 DE 3 DE DEZEMBRO DE 2009 « Catálogo de Legislação Municipal.pdf;IPTU;LEI;OFICIAL;Lei 15.044/2009;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Atualiza valores unitarios de m2 e padroes de construcao IPTU SP
1TsB_KCsjokGYNtN1ZH2hA4L117113UBn;LEI Nº 15.044 de 3 de Dezembro de 2009.pdf;IPTU;LEI;OFICIAL;Lei 15.044/2009;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1uujcrDFVTvmeVcK40G-bVqEp3symy0_r;LEI Nº 15.150 DE 6 DE MAIO DE 2010 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 15.150/2010;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Polos Geradores de Trafego aprovacao de projetos arquitetonicos
1jYt-nEpD0Jy9njAxS7v_8vNX_sxd63PJ;LEI Nº 15.360 de 14 de Março de 2011.pdf;GERAL;LEI;OFICIAL;Lei 15.360/2011;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1O8HI8LAGDkgER7zSDp7mRebH6rh6M4Ft;LEI Nº 15.406 de 8 de Julho de 2011.pdf;GERAL;LEI;OFICIAL;Lei 15.406/2011;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1mOsQdr4gpT2h_1p-qgD1qKp4HBLnS24x;LEI Nº 15.723 DE 24 DE ABRIL DE 2013 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 15.723/2013;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei sobre aerodromos heliportos e helipontos em Sao Paulo
1mJx4aciny0rw1paZcTNW2Cyx0ubEooXm;LEI Nº 15.889 de 5 de Novembro de 2013.pdf;GERAL;LEI;OFICIAL;Lei 15.889/2013;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1wOSDStL2wPYQTB7hxXea354QH1VQxdh2;LEI Nº 16.050 DE 31 DE JULHO DE 2014 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 16.050/2014;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Plano Diretor Estrategico do Municipio de Sao Paulo PDE
1jX3lzgyYGjXeLdEEcX5x9lONwMZV4lzY;LEI Nº 16.050 de 31 de Julho de 2014.pdf;CORRELATO;LEI;OFICIAL;Lei 16.050/2014;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF sem contentSnippet texto nao extraido arquivo grande escaneado
1PfVAfD0Pxukebn4q86NmNpjqkfLOli2X;LEI Nº 16.402 DE 22 DE MARÇO DE 2016 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 16.402/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Parcelamento Uso e Ocupacao do Solo de Sao Paulo LPUOS
1HgiTJnG418wI6Toia87LpioloxME2o9f;LEI Nº 16.402.pdf;CORRELATO;LEI;OFICIAL;Lei 16.402/2016;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei de Parcelamento Uso e Ocupacao do Solo de Sao Paulo LPUOS
1Q1264Ei9IVZ018sz5rPl-wdZYRmVeevo;LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 16.642/2017;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Codigo de Obras e Edificacoes do Municipio de Sao Paulo COE
1XBSkcnTB-SlLMen0RJQUO8SJrk5F4287;LEI Nº 16.757 de 14 de Novembro de 2017.pdf;GERAL;LEI;OFICIAL;Lei 16.757/2017;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1V-kE2mjo0lJsqJEiA2pjqXfGOimKSZZG;LEI Nº 17.092 de 23 de Maio de 2019.pdf;GERAL;LEI;OFICIAL;Lei 17.092/2019;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1cQjyd-nQx_fjNszOuRa6N5CBb9NraOiw;LEI Nº 17.104 DE 30 DE MAIO DE 2019 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.104/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Politica Municipal de Seguranca Hidrica e Gestao das Aguas SP
1BzJm7JV5mrEZzmCmLSjTWoixYn7rmcz9;LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.202/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei sobre regularizacao de edificacoes art 367 do PDE
1jZUhmx71_NNTuKz77VQPcDXO3p_Ahb7Z;LEI Nº 17.217 DE 23 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.217/2019;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Revoga melhoramentos viarios e altera leis inclui Lei 16.050 PDE
1t7VUYckCUxQePNlYzAJc9Axb_mwRu5yw;LEI Nº 17.557 de 26 de Maio de 2021.pdf;GERAL;LEI;OFICIAL;Lei 17.557/2021;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
1LCqgXQmT8HIcVSaa0-WGezxDAPvF1bOh;LEI Nº 17.577 DE 20 DE JULHO DE 2021 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.577/2021;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Programa Requalifica Centro incentivos a requalificacao edilicia area central
1ISllik23zsVeefYTWwC2MCYB4E2no8Kx;LEI Nº 17.719 de 26 de Novembro de 2021.pdf;IPTU;LEI;OFICIAL;Lei 17.719/2021;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF escaneado imagem so cabecalho catalogo legislacao municipal sem texto
13cu1rgCXTnPeBvd0uryDTABBFmFhctHy;LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.733/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei sobre implantacao de estacoes radio-base ERB em Sao Paulo
1pnKdd7n8cMPatJ1zKfd9J5ZpmMbBIsM5;LEI Nº 17.734 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.734/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei municipal SP sobre Regularizacao Fundiaria Reurb
1LaCDRmdJ41EWnQbrt3WzOMouDIceQs6Z;LEI Nº 17.844 DE 14 DE SETEMBRO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.844/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;PIU Setor Central AIU-SCE com area de recepcao de TPC
1mcCEbTa7ujsYiG1-kT9IPFa3vfsH1HK4;LEI Nº 17.853 DE 29 DE NOVEMBRO DE 2022 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.853/2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Lei dark kitchens altera Lei 16.402 zoneamento varios artigos declarados inconstitucionais
1xoEiPW-wqmsPFpLqM_Ybp-Q7A1WH2UU3;LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 17.975/2023;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Revisao intermediaria do PDE Lei 16.050
1l6BEAUryN8TIW3KSqpEIAUXjbvu2FA6I;LEI Nº 18.081 DE 19 DE JANEIRO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 18.081/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Revisao parcial da Lei 16.402 zoneamento ZEU
1B2aLXzlZY837l2BwTcGhXGDRNcK5QZ98;LEI Nº 18.095 de 19 de Março de 2024.pdf;CORRELATO;LEI;OFICIAL;Lei 18.095/2024;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF imagem mojibake sem texto extraivel
1TVYkcjCIYOSYr_vNzMltuyxUjWkqVA1C;LEI Nº 18.177 DE 25 DE JULHO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 18.177/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Compatibiliza Lei 18.081 mapa de zonas ZEU
1c2LQ22vpNM2-suKYJNTJ-PgUKGLF50j6;LEI Nº 18.209 DE 20 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 18.209/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Altera PDE 16.050 e Lei 16.402 cria direito real de laje
1k8ezfvkmMOiUsoL_pzA-vBIUhm44SvmC;LEI Nº 18.222 DE 27 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 18.222/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;PIU Arco Pinheiros AIU-ACP
1F8Bcj4DfmKt3-uFsXdMO7CqMqO70hgcj;LEI Nº 18.270 de 12 de Junho de 2025.pdf;CORRELATO;LEI;OFICIAL;Lei 18.270/2025;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF imagem mojibake sem texto extraivel
1F__Xn0_m3May46FpP3e6YFNloTdqdfwh;LEI Nº 18.298 DE 17 DE SETEMBRO DE 2025 « Catálogo de Legislação Municipal.pdf;CORRELATO;LEI;OFICIAL;Lei 18.298/2025;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Altera PIU Arco Pinheiros e Lei 16.402 eficacia parcialmente suspensa por ADI
1Z3MjJAnPPqHh6UKZ9mNC9PpfaDbDXEKI;LEI Nº 18.330 de 11 de Novembro de 2025.pdf;CORRELATO;LEI;OFICIAL;Lei 18.330/2025;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;PDF imagem mojibake sem texto extraivel
1XU4Ol06BrfVp3xhUepIr26nhZaKNo0UW;LEI Nº 6.989 de 29 de Dezembro de 1966.pdf;IPTU;LEI;OFICIAL;Lei 6.989/1966;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Codigo tributario municipal SP imagem snippet ilegivel
1ankJJd8hGGINab_FUPdFbjBoFEO-ebEv;LEI Nº 9.514, DE 20 DE NOVEMBRO DE 1997.pdf;CORRELATO;LEI;OFICIAL;Lei 9.514/1997;VIGENTE;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Lei federal alienacao fiduciaria imovel snippet ilegivel
1vHojOn-1-92kYQ12wiD8puiP24mwcykn;manual de licenciamento de projetos.pdf;CORRELATO;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Manual prefeitura SP licenciamento de projetos e alvaras
1EXx9TlRegzD-ko8lVWCBkGZt1PlaiNNG;MANUAL DE PADRONIZAÇÃO TÉCNICA - RAG PIPELINE.pdf;GERAL;META;CRIADO-POR-NOS;-;VIGENTE;OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Manual interno de padronizacao tecnica do RAG pipeline
1KVspqKo2nYGzgskCjTMvu3_uRXNEePIs;Mapa 05 22(1).pdf;CORRELATO;LEI;OFICIAL;CONPRESP Res 2022;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Mapa tombamento luminarias ornamentais Light CONPRESP
1ekB9Ufwq_xA05LtUxbYakAkEC_kZ45P-;MAPA da Lei nº 18081_2024.pdf;CORRELATO;LEI;OFICIAL;Mapa Lei 18.081/2024;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Mapa de vetos PL 586/2023 zonas anexo Lei 18.081
1Uk78Xjs9tdB0disrDs4bRSctGe-sTvtm;Mapa02_ZEPEC.pdf;CORRELATO;LEI;OFICIAL;Mapa 02 ZEPEC;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Mapa ZEPEC sem texto extraivel
1Rm8r0zvXhBi0Lc3sdcHh-DJSaRieN5mV;Mapa03_QUOTA.pdf;CORRELATO;LEI;OFICIAL;Mapa 03 Quota Ambiental;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Mapa quota ambiental imagem sem texto
1l4JDsh7Jx7K8r9Ywc7HwvAncU-Pim7p4;Mapa04_GARAGEM.pdf;CORRELATO;LEI;OFICIAL;Mapa 04 Garagem;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Mapa garagem imagem sem texto util
1rQp0t-YV8zyFi7yGfLAJ2a1F846KdCGh;Mapa1_ZONAS_com_perimetros_vetados.pdf;CORRELATO;LEI;OFICIAL;Mapa 1 Zonas;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Mapa zonas com perimetros vetados sem texto
1ULSbF05Ru0E3SJyQS1ufruCXgb4G2Qsn;Mapa_1___Perimetros_das_Zonas_exceto_ZEPEC.pdf;CORRELATO;LEI;OFICIAL;Mapa 1 Perimetros Zonas;NAO-SEI;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Mapa perimetros das zonas exceto ZEPEC SMUL
1e1dDm6_LlzQjys3xjqM3rKHm1pmiLyti;MAPA_39924_POS_VETOS (1).pdf;CORRELATO;LEI;OFICIAL;Mapa 39924;NAO-SEI;ILEGIVEL;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Mapa pos vetos sem texto extraivel
1bKOnLh0xrDfk1zVHDsehKd_exQ6vszWv;Mapas 1 a 9.pdf;CORRELATO;LEI;OFICIAL;Mapas PIU Setor Central;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Mapas 1 a 9 do PIU Setor Central inclui TPC
1brUHafl6KsWcvk0qvX-MZkpcyHRoLlDo;metadados smul.pdf;TDC;META;OFICIAL;-;VIGENTE;OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Metadados SMUL controle estoque ACA e CEPAC operacoes urbanas
1o30Od6wzKd8-hDcdPa_pwE0EsZqzofq3;MIGALHAS nº 6.206.pdf;GERAL;TESE;CRIADO-POR-TERCEIROS;-;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Informativo Migalhas noticias gerais nao relacionado
1D1C2YKS3KoWU4xlCMxsappPSwkMez2jm;MON.pdf;IPTU;JURISPRUDENCIA;OFICIAL;STJ REsp 1.130.545;DATADO(2010);OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Decisao STJ recurso repetitivo revisao lancamento IPTU CTN
1KwSD2SO6cxnMMlFLgVIaPd2dfi2yg3Xx;Município não deve cobrar IPTU retroativo sobre terreno.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;TJSP 1015710-15.2022;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Noticia ConJur sobre acordao TJSP IPTU retroativo terreno
1ejVW0EM9MtcQ1KRdCGQ0prW5Oa8WR1lw;NBR14653-2_IMVEIS_URBANOS.pdf;GERAL;LEI;NAO-OFICIAL;NBR 14653-2;DATADO(2011);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Norma ABNT avaliacao de imoveis urbanos
10tCiERz2YTwc44ExghpT2yuwDJbk4IMy;Novo Relatorio SITE 2021.pdf;CORRELATO;META;OFICIAL;-;DATADO(2021);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Relatorio FUNDURB projetos pagos 2021
1hui8FLA3hp5eCCCshJWnLnnDHuXkD4pd;NSCGJ_TOMO_II_NORMAL.pdf;CORRELATO;LEI;OFICIAL;Provimento 58/89 CGJ-SP;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Normas de servico cartorios extrajudiciais CGJ SP Tomo II
1FJbRaFbadkIe66Q4MMzY4mPt2bLJpUsu;O Dragão _ Jusbrasil.pdf;IPTU;TESE;CRIADO-POR-TERCEIROS;STF ARE 1.216.078 Tema 1062;DATADO(2026);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Artigo Jusbrasil sobre RE 1346152 e Tema 1062 juros credito tributario
1drqYr5XO0IfOhFtui1mRtDXPVwXCVvRy;OUAguaBranca31dez18_EstoqueAnaliseOutorga.pdf;TDC;META;OFICIAL;OUC Agua Branca Lei 11.774/95;DATADO(2018);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Quadro estoque em analise outorga OUC Agua Branca
1e_I8tnXcsXUddvTnBvRrGuzS6O1bJSiU;OUAguaBranca31dez18_EstoqueConsumidoOutorga.pdf;TDC;META;OFICIAL;OUC Agua Branca Lei 11.774/95;DATADO(2018);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Quadro estoque consumido outorga OUC Agua Branca
1Fdg7wpXLSOisdqMqPWY3QXNZVv10afbC;OUAguaBranca31dez18_EstoqueGeralOutorga.pdf;TDC;META;OFICIAL;OUC Agua Branca Lei 11.774/95;DATADO(2018);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Quadro estoque geral de area adicional OUC Agua Branca
1kz5qraVK6wzWz5uvekBld9zSUeMYzUNM;OUAguaBrancaFinanceiroOutorgaMar24_Publicacao.pdf;TDC;META;OFICIAL;OUC Agua Branca Lei 11.774/95;DATADO(2024);OK;1p8d2Cx-qbLO0nRicRjbZ7h47cp2jqb7t;Resumo financeiro outorga onerosa OUC Agua Branca mar 2024
1p4oVrEPWuXbtUgd84RlPra74eANf2bAq;Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf;TDC;TESE;OFICIAL;-;DATADO(2025);OK;1xuq1OpJzSYOGWG6dp7xGfCyDVE-WLVas;Pagina SMUL explicando outorga onerosa direito de construir e FUNDURB
1bH6QEeUohTbEInPo9zwturzDg8Ob5xLC;PDE2013_SUBST2_Quadro_10_Equipamentos.pdf;CORRELATO;LEI;OFICIAL;Quadro 10 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 10 equipamentos urbanos e sociais
1ZeNM01_7xMVgzi7UG6sZJ2qXBj4xlngW;PDE2013_SUBST2_Quadro_11_polo_de_economia_criativa.pdf;CORRELATO;LEI;OFICIAL;Quadro 11 Lei 16.050;VIGENTE;OK;1GRvv6Xbi3_rKpZvvIqKIjyByu1LgFjmJ;Anexo PDE Quadro 11 polo de economia criativa Se Republica
